taxon	date
KR348997_2005.4904_USA_CA_Sacramento_-121.3728_38.5835	2005-06-29
KR348998_2008.4863_USA_CA_Sacramento_-121.499_38.5035	2008-06-27
KR348999_2005.5425_USA_CA_Sacramento_-121.3061_38.6708	2005-07-18
KR349000_2008.5628_USA_CA_Sacramento_-121.587_38.2861	2008-07-25
KR349001_2011.0219_USA_CA_Sacramento_-121.3665_38.4491	2011-01-09
KR349002_2011.0219_USA_CA_Sacramento_-121.3575_38.4598	2011-01-09
KR349003_2011.0219_USA_CA_Sacramento_-121.4528_38.4672	2011-01-09
KR349004_2011.0219_USA_CA_Sacramento_-121.4528_38.4672	2011-01-09
KR349006_2011.0219_USA_CA_Sacramento_-121.4389_38.4318	2011-01-09
KR349007_2005.5342_USA_CA_Solano_-121.745_38.4603	2005-07-15
KR349008_2005.5342_USA_CA_Yolo_-121.7308_38.5717	2005-07-15
KR349009_2005.5342_USA_CA_Solano_-121.7567_38.5197	2005-07-15
KR349010_2005.5644_USA_CA_Sacramento_-121.5053_38.3428	2005-07-26
KR349011_2005.5699_USA_CA_Sacramento_-121.2792_38.7139	2005-07-28
KR349013_2007.7315_USA_CA_Sacramento_-121.219_38.3849	2007-09-25
KR349014_2008.6503_USA_CA_Yolo_-121.734_38.6597	2008-08-26
KR349015_2004.8525_USA_CA_Sacramento_-121.4998_38.4432	2004-11-08
KR349016_2004.6148_USA_CA_Yolo_-122.0458_38.6944	2004-08-13
KR349017_2007.5616_USA_CA_Shasta_-122.3158_40.5034	2007-07-25
KR349018_2007.5644_USA_CA_Shasta_-122.3479_40.4815	2007-07-26
KR349019_2009.6466_USA_CA_Shasta_-122.3331_40.5019	2009-08-25
KR349020_2011.1068_USA_CA_Shasta_-122.239_40.4162	2011-02-09
KR349023_2004.6148_USA_CA_Yolo_-121.9761_38.6428	2004-08-13
KR349024_2003.6301_USA_CA_Imperial_-115.5786_33.2819	2003-08-19
KR349025_2007.5616_USA_CA_Shasta_-122.3158_40.5033	2007-07-25
KR349026_2011.6986_USA_CA_Sutter_-121.7567_39.1172	2011-09-13
KR868734_2012.6393_USA_CO_Larimer_-105.0781_40.5592	2012-08-22
KX547164_2006.6849_USA_NY_Nassau_-73.5905_40.7511	2006-09-08
KX547165_2005.6904_USA_NY_Broome_-75.819_42.1599	2005-09-10
KX547166_2003.8219_USA_NY_Greene_-74.1218_42.2774	2003-10-28
KX547167_2013.674_USA_NY_Onondaga_-76.1945_43.007	2013-09-04
KX547168_2012.7377_USA_NY_Albany_-73.973_42.6002	2012-09-27
KX547169_2015.6685_USA_NY_Oswego_-76.1421_43.4269	2015-09-02
KX547170_2003.726_USA_NY_Onondaga_-76.1945_43.007	2003-09-23
KX547171_2011.5863_USA_NY_Oneida_-75.4362_43.2417	2011-08-03
KX547172_2009.6685_USA_NY_Greene_-74.1218_42.2774	2009-09-02
KX547173_2005.663_USA_NY_Orleans_-78.2322_43.2529	2005-08-31
KX547174_2013.537_USA_NY_Westchester_-73.757_41.1623	2013-07-16
KX547176_2003.611_USA_NY_Westchester_-73.757_41.1623	2003-08-12
KX547177_2012.5109_USA_NY_Rockland_-74.0234_41.1522	2012-07-06
KX547179_2002.6_USA_NY_Richmond_-74.1533_40.5807	2002-08-08
KX547180_2006.6822_USA_NY_Oswego_-76.1421_43.4269	2006-09-07
KX547181_2003.7288_USA_NY_Ulster_-74.2587_41.8882	2003-09-24
KX547182_2002.6932_USA_NY_Orange_-74.3058_41.402	2002-09-11
KX547183_2008.5546_USA_NY_Westchester_-73.7479_41.1646	2008-07-22
KX547184_2013.6548_USA_NY_Onondaga_-76.1945_43.007	2013-08-28
KX547185_2012.6803_USA_NY_Erie_-78.7239_42.7548	2012-09-06
KX547186_2008.5164_USA_NY_Nassau_-73.5905_40.7511	2008-07-08
KX547187_2008.6557_USA_NY_Albany_-73.973_42.6002	2008-08-28
KX547188_2003.6192_USA_NY_Broome_-75.819_42.1599	2003-08-15
KX547189_2002.6027_USA_NY_Broome_-75.819_42.1599	2002-08-09
KX547190_2013.526_USA_NY_Nassau_-73.5905_40.7511	2013-07-12
KX547192_2011.6438_USA_NY_Oneida_-75.4362_43.2417	2011-08-24
KX547193_2005.7644_USA_NY_Nassau_-73.5905_40.7511	2005-10-07
KX547194_2002.7205_USA_NY_NewYork_-73.969_40.7826	2002-09-21
KX547195_2007.7151_USA_NY_Bronx_-73.8703_40.8541	2007-09-19
KX547196_2013.7096_USA_NY_Nassau_-73.5905_40.7511	2013-09-17
KX547197_2004.5738_USA_NY_Ontario_-77.2998_42.8519	2004-07-29
KX547198_2012.6557_USA_NY_Onondaga_-76.1945_43.007	2012-08-28
KX547199_2005.5479_USA_NY_Suffolk_-72.8702_40.8745	2005-07-20
KX547200_2012.623_USA_NY_Orange_-74.3058_41.402	2012-08-16
KX547201_2012.5492_USA_NY_Nassau_-73.5905_40.7511	2012-07-20
KX547202_2004.735_USA_NY_Niagara_-78.7423_43.2019	2004-09-26
KX547203_2001.7562_USA_NY_Suffolk_-72.8702_40.8745	2001-10-04
KX547204_2002.6959_USA_NY_Washington_-73.4354_43.3152	2002-09-12
KX547205_2005.6301_USA_NY_Rockland_-74.0234_41.1522	2005-08-19
KX547206_2015.5973_USA_NY_Chautauqua_-79.3676_42.2279	2015-08-07
KX547207_2002.6164_USA_NY_Fulton_-74.4255_43.1134	2002-08-14
KX547209_2006.8055_USA_NY_Montgomery_-74.4403_42.901	2006-10-22
KX547210_2001.6247_USA_NY_Nassau_-73.5905_40.7511	2001-08-17
KX547211_2006.6932_USA_NY_Putnam_-73.7498_41.426	2006-09-11
KX547212_2003.7452_USA_NY_Orange_-74.3058_41.402	2003-09-30
KX547213_2002.6986_USA_NY_Ulster_-74.2587_41.8882	2002-09-13
KX547214_2009.6904_USA_NY_Chautauqua_-79.3676_42.2279	2009-09-10
KX547215_2006.6384_USA_NY_Niagara_-78.7423_43.2019	2006-08-22
KX547216_2011.7068_USA_NY_Rockland_-74.0359_41.1543	2011-09-16
KX547217_2005.7425_USA_NY_Kings_-73.9492_40.6451	2005-09-29
KX547218_2003.6164_USA_NY_Monroe_-77.6973_43.1463	2003-08-14
KX547220_2011.6274_USA_NY_Suffolk_-72.87_40.8751	2011-08-18
KX547221_2014.726_USA_NY_Nassau_-73.5905_40.7511	2014-09-23
KX547222_2012.5109_USA_NY_Nassau_-73.5905_40.7511	2012-07-06
KX547223_2005.7068_USA_NY_Queens_-73.8194_40.7206	2005-09-16
KX547224_2006.6849_USA_NY_Rockland_-74.0234_41.1522	2006-09-08
KX547226_2007.5616_USA_NY_Onondaga_-76.1945_43.007	2007-07-25
KX547227_2011.6658_USA_NY_Erie_-78.7239_42.7548	2011-09-01
KX547228_2002.6904_USA_NY_Richmond_-74.1533_40.5807	2002-09-10
KX547229_2006.6575_USA_NY_Orleans_-78.2322_43.2529	2006-08-29
KX547230_2002.7178_USA_NY_Niagara_-78.7423_43.2019	2002-09-20
KX547231_2007.5973_USA_NY_Westchester_-73.757_41.1623	2007-08-07
KX547232_2004.6612_USA_NY_Richmond_-74.1533_40.5807	2004-08-30
KX547233_2007.5452_USA_NY_Richmond_-74.1533_40.5807	2007-07-19
KX547234_2012.5027_USA_NY_Westchester_-73.757_41.1623	2012-07-03
KX547235_2015.6137_USA_NY_Orange_-74.3058_41.402	2015-08-13
KX547236_2011.7041_USA_NY_Onondaga_-76.1946_43.0058	2011-09-15
KX547238_2002.6356_USA_NY_SaintLawrence_-75.0641_44.4892	2002-08-21
KX547239_2003.6329_USA_NY_Suffolk_-72.8702_40.8745	2003-08-20
KX547240_2008.6721_USA_NY_Westchester_-73.757_41.1623	2008-09-03
KX547241_2003.6877_USA_NY_Erie_-78.7239_42.7548	2003-09-09
KX547242_2010.5863_USA_NY_Westchester_-73.7479_41.1646	2010-08-03
KX547243_2006.6411_USA_NY_Lewis_-75.4498_43.7854	2006-08-23
KX547244_2003.7507_USA_NY_Clinton_-73.6805_44.7462	2003-10-02
KX547245_2002.6986_USA_NY_Nassau_-73.5905_40.7511	2002-09-13
KX547246_2002.6795_USA_NY_Chemung_-76.7607_42.1422	2002-09-06
KX547247_2002.6164_USA_NY_Erie_-78.7239_42.7548	2002-08-14
KX547248_2003.7342_USA_NY_Rockland_-74.0234_41.1522	2003-09-26
KX547249_2004.7049_USA_NY_Queens_-73.8194_40.7206	2004-09-15
KX547250_2006.5863_USA_NY_Erie_-78.7239_42.7548	2006-08-03
KX547251_2002.5452_USA_NY_Rockland_-74.0234_41.1522	2002-07-19
KX547252_2002.6986_USA_NY_Onondaga_-76.1945_43.007	2002-09-13
KX547253_2004.4098_USA_NY_SaintLawrence_-75.0641_44.4892	2004-05-30
KX547254_2013.5397_USA_NY_Suffolk_-72.8702_40.8745	2013-07-17
KX547255_2011.6986_USA_NY_Oswego_-76.1421_43.4269	2011-09-13
KX547256_2004.6066_USA_NY_Orange_-74.3058_41.402	2004-08-10
KX547258_2006.526_USA_NY_Ontario_-77.2998_42.8519	2006-07-12
KX547259_2005.6082_USA_NY_Niagara_-78.7423_43.2019	2005-08-11
KX547260_2006.6055_USA_NY_Onondaga_-76.1945_43.007	2006-08-10
KX547261_2002.674_USA_NY_Queens_-73.8194_40.7206	2002-09-04
KX547262_2005.5479_USA_NY_Onondaga_-76.1945_43.007	2005-07-20
KX547263_2002.7068_USA_NY_Albany_-73.973_42.6002	2002-09-16
KX547264_2004.623_USA_NY_Livingston_-77.7748_42.7278	2004-08-16
KX547266_2002.6027_USA_NY_Nassau_-73.5905_40.7511	2002-08-09
KX547267_2003.7425_USA_NY_Dutchess_-73.7437_41.7651	2003-09-29
KX547268_2006.6027_USA_NY_Nassau_-73.5905_40.7511	2006-08-09
KX547269_2013.6411_USA_NY_Oswego_-76.1421_43.4269	2013-08-23
KX547270_2006.6411_USA_NY_Albany_-73.973_42.6002	2006-08-23
KX547271_2006.611_USA_NY_Seneca_-76.8222_42.7806	2006-08-12
KX547272_2001.5973_USA_NY_Suffolk_-72.8702_40.8745	2001-08-07
KX547273_2006.5781_USA_NY_Erie_-78.7239_42.7548	2006-07-31
KX547274_2013.6767_USA_NY_Madison_-75.6692_42.9124	2013-09-05
KX547275_2004.6721_USA_NY_Jefferson_-75.9071_44.0378	2004-09-03
KX547276_2011.5425_USA_NY_Erie_-78.7239_42.7548	2011-07-18
KX547277_2004.7268_USA_NY_Orange_-74.3058_41.402	2004-09-23
KX547278_2012.7104_USA_NY_Albany_-73.973_42.6002	2012-09-17
KX547280_2012.6913_USA_NY_Oswego_-76.1421_43.4269	2012-09-10
KX547281_2004.4235_USA_NY_Cortland_-76.0709_42.595	2004-06-04
KX547282_2004.6831_USA_NY_Orleans_-78.2322_43.2529	2004-09-07
KX547283_2012.6612_USA_NY_Nassau_-73.5905_40.7511	2012-08-30
KX547284_2008.6202_USA_NY_Niagara_-78.7422_43.2011	2008-08-15
KX547285_2004.623_USA_NY_Bronx_-73.8703_40.8541	2004-08-16
KX547286_2015.6712_USA_NY_Chautauqua_-79.3676_42.2279	2015-09-03
KX547287_2003.7425_USA_NY_NewYork_-73.969_40.7826	2003-09-29
KX547288_2003.5671_USA_NY_Broome_-75.819_42.1599	2003-07-27
KX547289_2005.7589_USA_NY_Cortland_-76.0709_42.595	2005-10-05
KX547290_2007.6137_USA_NY_Schenectady_-74.0585_42.8181	2007-08-13
KX547291_2012.6175_USA_NY_Onondaga_-76.1945_43.007	2012-08-14
KX547292_2009.7068_USA_NY_Suffolk_-72.8702_40.8745	2009-09-16
KX547293_2011.6438_USA_NY_Oswego_-76.1421_43.4269	2011-08-24
KX547294_2010.7452_USA_NY_Rockland_-74.0359_41.1543	2010-09-30
KX547295_2011.6438_USA_NY_Nassau_-73.5905_40.7511	2011-08-24
KX547296_2004.3579_USA_NY_Columbia_-73.6329_42.2496	2004-05-11
KX547297_2007.5945_USA_NY_Orleans_-78.2322_43.2529	2007-08-06
KX547298_2004.5874_USA_NY_Erie_-78.7239_42.7548	2004-08-03
KX547299_2002.6466_USA_NY_Otsego_-75.0315_42.6327	2002-08-25
KX547300_2009.6247_USA_NY_Ulster_-74.2586_41.8882	2009-08-17
KX547302_2004.5902_USA_NY_Broome_-75.819_42.1599	2004-08-04
KX547303_2005.5671_USA_NY_Westchester_-73.757_41.1623	2005-07-27
KX547304_2004.6694_USA_NY_Ulster_-74.2587_41.8882	2004-09-02
KX547305_2002.6466_USA_NY_Albany_-73.973_42.6002	2002-08-25
KX547306_2009.6685_USA_NY_Westchester_-73.7479_41.1646	2009-09-02
KX547307_2005.6192_USA_NY_Bronx_-73.8703_40.8541	2005-08-15
KX547308_2004.7459_USA_NY_Bronx_-73.8703_40.8541	2004-09-30
KX547309_2008.6175_USA_NY_Suffolk_-72.8702_40.8745	2008-08-14
KX547310_2003.6493_USA_NY_Westchester_-73.757_41.1623	2003-08-26
KX547311_2003.7315_USA_NY_Albany_-73.973_42.6002	2003-09-25
KX547312_2004.3825_USA_NY_Niagara_-78.7423_43.2019	2004-05-20
KX547313_2004.5874_USA_NY_Oswego_-76.1421_43.4269	2004-08-03
KX547314_2002.737_USA_NY_Broome_-75.819_42.1599	2002-09-27
KX547315_2012.6448_USA_NY_Nassau_-73.5905_40.7511	2012-08-24
KX547316_2001.6986_USA_NY_Westchester_-73.757_41.1623	2001-09-13
KX547317_2004.5683_USA_NY_Nassau_-73.5905_40.7511	2004-07-27
KX547318_2006.6301_USA_NY_Niagara_-78.7423_43.2019	2006-08-19
KX547319_2009.6822_USA_NY_Rensselaer_-73.5099_42.7119	2009-09-07
KX547320_2002.7096_USA_NY_Suffolk_-72.8702_40.8745	2002-09-17
KX547321_2005.6822_USA_NY_Rockland_-74.0234_41.1522	2005-09-07
KX547323_2013.5781_USA_NY_Westchester_-73.757_41.1623	2013-07-31
KX547324_2013.6164_USA_NY_Oswego_-76.1421_43.4269	2013-08-14
KX547325_2011.7178_USA_NY_Onondaga_-76.1945_43.007	2011-09-20
KX547326_2007.5808_USA_NY_Nassau_-73.5907_40.7503	2007-08-01
KX547327_2006.6438_USA_NY_Niagara_-78.7423_43.2019	2006-08-24
KX547328_2013.5014_USA_NY_Rockland_-74.0234_41.1522	2013-07-03
KX547330_2013.7123_USA_NY_Erie_-78.7239_42.7548	2013-09-18
KX547331_2002.7342_USA_NY_Oswego_-76.1421_43.4269	2002-09-26
KX547332_2005.6_USA_NY_Bronx_-73.8703_40.8541	2005-08-08
KX547333_2013.7699_USA_NY_Suffolk_-72.8702_40.8745	2013-10-09
KX547334_2012.4617_USA_NY_Erie_-78.7239_42.7548	2012-06-18
KX547335_2008.5929_USA_NY_Erie_-78.7239_42.7548	2008-08-05
KX547336_2002.6877_USA_NY_Essex_-73.7744_44.1175	2002-09-09
KX547337_2012.7404_USA_NY_Rockland_-74.0234_41.1522	2012-09-28
KX547338_2005.6877_USA_NY_Richmond_-74.1533_40.5807	2005-09-09
KX547339_2007.6932_USA_NY_Suffolk_-72.8702_40.8745	2007-09-11
KX547340_2012.623_USA_NY_Orange_-74.3058_41.402	2012-08-16
KX547341_2005.0822_USA_NY_Dutchess_-73.7437_41.7651	2005-01-31
KX547342_2006.6055_USA_NY_Orange_-74.3058_41.402	2006-08-10
KX547343_2012.6011_USA_NY_Erie_-78.7239_42.7548	2012-08-08
KX547344_2013.5589_USA_NY_Oswego_-76.1421_43.4269	2013-07-24
KX547345_2004.6093_USA_NY_Rockland_-74.0234_41.1522	2004-08-11
KX547346_2004.4617_USA_NY_Albany_-73.973_42.6002	2004-06-18
KX547347_2005.3945_USA_NY_Monroe_-77.6973_43.1463	2005-05-25
KX547348_2009.6164_USA_NY_Rockland_-74.0234_41.1522	2009-08-14
KX547349_2006.663_USA_NY_Westchester_-73.757_41.1623	2006-08-31
KX547350_2006.5699_USA_NY_Rockland_-74.0234_41.1522	2006-07-28
KX547351_2004.5902_USA_NY_Nassau_-73.5905_40.7511	2004-08-04
KX547352_2008.6175_USA_NY_Orange_-74.3059_41.402	2008-08-14
KX547353_2000.5246_USA_NY_Suffolk_-72.8702_40.8745	2000-07-11
KX547354_2003.7534_USA_NY_Schoharie_-74.4425_42.5874	2003-10-03
KX547355_2005.6986_USA_NY_Albany_-73.973_42.6002	2005-09-13
KX547356_2012.5984_USA_NY_Oswego_-76.1421_43.4269	2012-08-07
KX547357_2007.5973_USA_NY_Suffolk_-72.8702_40.8745	2007-08-07
KX547358_2013.7178_USA_NY_Rockland_-74.0234_41.1522	2013-09-20
KX547359_2006.6164_USA_NY_Nassau_-73.5905_40.7511	2006-08-14
KX547360_2005.6932_USA_NY_Putnam_-73.7498_41.426	2005-09-11
KX547361_2010.611_USA_NY_Suffolk_-72.8702_40.8745	2010-08-12
KX547363_2003.6137_USA_NY_Onondaga_-76.1945_43.007	2003-08-13
KX547364_2002.6986_USA_NY_Rockland_-74.0234_41.1522	2002-09-13
KX547366_2005.6055_USA_NY_Bronx_-73.8703_40.8541	2005-08-10
KX547367_2006.5507_USA_NY_Richmond_-74.1533_40.5807	2006-07-21
KX547368_2009.6548_USA_NY_Rockland_-74.0234_41.1522	2009-08-28
KX547371_2007.7178_USA_NY_Jefferson_-75.9071_44.0378	2007-09-20
KX547373_2009.7452_USA_NY_Niagara_-78.7423_43.2019	2009-09-30
KX547374_2002.6411_USA_NY_Orange_-74.3058_41.402	2002-08-23
KX547375_2011.6849_USA_NY_Oswego_-76.1421_43.4269	2011-09-08
KX547376_2010.7068_USA_NY_Erie_-78.7239_42.7548	2010-09-16
KX547377_2005.5507_USA_NY_Nassau_-73.5905_40.7511	2005-07-21
KX547379_2004.7404_USA_NY_Suffolk_-72.8702_40.8745	2004-09-28
KX547380_2012.5246_USA_NY_Erie_-78.7239_42.7548	2012-07-11
KX547381_2003.7534_USA_NY_Putnam_-73.7498_41.426	2003-10-03
KX547382_2007.6438_USA_NY_Richmond_-74.1533_40.5807	2007-08-24
KX547383_2002.7562_USA_NY_Rockland_-74.0234_41.1522	2002-10-04
KX547384_2006.5973_USA_NY_Richmond_-74.1533_40.5807	2006-08-07
KX547385_2006.5671_USA_NY_Richmond_-74.1533_40.5807	2006-07-27
KX547386_2000.5519_USA_NY_Rockland_-74.0234_41.1522	2000-07-21
KX547387_2006.6384_USA_NY_Chautauqua_-79.3676_42.2279	2006-08-22
KX547388_2010.6493_USA_NY_Suffolk_-72.8702_40.8745	2010-08-26
KX547389_2012.6831_USA_NY_Suffolk_-72.8702_40.8745	2012-09-07
KX547390_2004.6585_USA_NY_Genesee_-78.1943_43.0012	2004-08-29
KX547391_2010.6466_USA_NY_Erie_-78.7239_42.7548	2010-08-25
KX547392_2007.6_USA_NY_Erie_-78.7243_42.7548	2007-08-08
KX547393_2002.5945_USA_NY_Suffolk_-72.8702_40.8745	2002-08-06
KX547394_2006.5808_USA_NY_Suffolk_-72.8702_40.8745	2006-08-01
KX547396_2005.7068_USA_NY_Rockland_-74.0234_41.1522	2005-09-16
KX547397_2005.6603_USA_NY_Rensselaer_-73.5099_42.7119	2005-08-30
KX547398_2002.6411_USA_NY_Madison_-75.6692_42.9124	2002-08-23
KX547399_2007.6795_USA_NY_Suffolk_-72.8702_40.8745	2007-09-06
KX547400_2006.6603_USA_NY_Queens_-73.8194_40.7206	2006-08-30
KX547402_2002.7123_USA_NY_Onondaga_-76.1945_43.007	2002-09-18
KX547403_2004.3825_USA_NY_Onondaga_-76.1945_43.007	2004-05-20
KX547404_2008.6284_USA_NY_Albany_-73.973_42.6002	2008-08-18
KX547405_2003.6027_USA_NY_Tompkins_-76.474_42.4516	2003-08-09
KX547406_2009.7315_USA_NY_Nassau_-73.5905_40.7511	2009-09-25
KX547408_2004.6995_USA_NY_Erie_-78.7239_42.7548	2004-09-13
KX547409_2003.6904_USA_NY_Putnam_-73.7498_41.426	2003-09-10
KX547410_2012.5765_USA_NY_Oswego_-76.1421_43.4269	2012-07-30
KX547411_2003.5205_USA_NY_Rockland_-74.0234_41.1522	2003-07-10
KX547412_2011.6603_USA_NY_Madison_-75.6697_42.9128	2011-08-30
KX547413_2005.5836_USA_NY_Otsego_-75.0315_42.6327	2005-08-02
KX547415_2004.571_USA_NY_Monroe_-77.6973_43.1463	2004-07-28
KX547416_2011.589_USA_NY_Onondaga_-76.1945_43.007	2011-08-04
KX547417_2011.5534_USA_NY_Rockland_-74.0234_41.1522	2011-07-22
KX547418_2012.623_USA_NY_SaintLawrence_-75.0641_44.4892	2012-08-16
KX547420_2006.5699_USA_NY_Suffolk_-72.8702_40.8745	2006-07-28
KX547421_2002.6192_USA_NY_Steuben_-77.384_42.268	2002-08-15
KX547422_2003.7534_USA_NY_Queens_-73.8194_40.7206	2003-10-03
KX547423_2004.5383_USA_NY_Richmond_-74.1533_40.5807	2004-07-16
KX547424_2007.5205_USA_NY_Onondaga_-76.1945_43.007	2007-07-10
KX547426_2007.6_USA_NY_Onondaga_-76.1945_43.007	2007-08-08
KX547427_2004.4727_USA_NY_Chautauqua_-79.3676_42.2279	2004-06-22
KX547429_2002.6192_USA_NY_Westchester_-73.757_41.1623	2002-08-15
KX547430_2009.6274_USA_NY_Onondaga_-76.1946_43.0058	2009-08-18
KX547431_2006.6247_USA_NY_Niagara_-78.7423_43.2019	2006-08-17
KX547432_2006.6055_USA_NY_Suffolk_-72.8702_40.8745	2006-08-10
KX547433_2006.663_USA_NY_Richmond_-74.1533_40.5807	2006-08-31
KX547435_2006.6274_USA_NY_Kings_-73.9492_40.6451	2006-08-18
KX547436_2008.6858_USA_NY_Erie_-78.7239_42.7548	2008-09-08
KX547437_2003.5726_USA_NY_Suffolk_-72.8702_40.8745	2003-07-29
KX547438_2011.6055_USA_NY_Onondaga_-76.1946_43.0058	2011-08-10
KX547439_2003.6164_USA_NY_Niagara_-78.7423_43.2019	2003-08-14
KX547441_2005.6219_USA_NY_Suffolk_-72.8702_40.8745	2005-08-16
KX547442_2010.663_USA_NY_Westchester_-73.7479_41.1646	2010-08-31
KX547443_2012.6257_USA_NY_Nassau_-73.5905_40.7511	2012-08-17
KX547444_2002.5945_USA_NY_Niagara_-78.7423_43.2019	2002-08-06
KX547445_2014.7096_USA_NY_Suffolk_-72.8702_40.8745	2014-09-17
KX547446_2004.4317_USA_NY_Wyoming_-78.223_42.7023	2004-06-07
KX547447_2007.6_USA_NY_Suffolk_-72.8702_40.8745	2007-08-08
KX547448_2002.6575_USA_NY_Cayuga_-76.5537_42.9159	2002-08-29
KX547449_2011.5096_USA_NY_Suffolk_-72.8702_40.8745	2011-07-06
KX547450_2015.5918_USA_NY_Onondaga_-76.1945_43.007	2015-08-05
KX547451_2006.6384_USA_NY_Monroe_-77.6973_43.1463	2006-08-22
KX547452_2007.6164_USA_NY_Nassau_-73.5907_40.7503	2007-08-14
KX547454_2004.5874_USA_NY_Suffolk_-72.8702_40.8745	2004-08-03
KX547455_2003.6137_USA_NY_Nassau_-73.5905_40.7511	2003-08-13
KX547456_2012.5792_USA_NY_Chautauqua_-79.3676_42.2279	2012-07-31
KX547457_2011.5671_USA_NY_Nassau_-73.5905_40.7511	2011-07-27
KX547458_2003.7233_USA_NY_Suffolk_-72.8702_40.8745	2003-09-22
KX547459_2002.7342_USA_NY_Wyoming_-78.223_42.7023	2002-09-26
KX547460_2013.5945_USA_NY_Madison_-75.6692_42.9124	2013-08-06
KX547461_2005.6_USA_NY_Suffolk_-72.8702_40.8745	2005-08-08
KX547462_2004.4918_USA_NY_Jefferson_-75.9071_44.0378	2004-06-29
KX547463_2009.6466_USA_NY_Suffolk_-72.8702_40.8745	2009-08-25
KX547464_2009.7068_USA_NY_Westchester_-73.757_41.1623	2009-09-16
KX547465_2013.5781_USA_NY_Westchester_-73.757_41.1623	2013-07-31
KX547466_2003.6301_USA_NY_Suffolk_-72.8702_40.8745	2003-08-19
KX547467_2013.6959_USA_NY_Onondaga_-76.1945_43.007	2013-09-12
KX547468_2003.6082_USA_NY_Columbia_-73.6329_42.2496	2003-08-11
KX547469_2002.7151_USA_NY_Schenectady_-74.0585_42.8181	2002-09-19
KX547470_2007.6027_USA_NY_Erie_-78.7243_42.7548	2007-08-09
KX547472_2006.663_USA_NY_Livingston_-77.7748_42.7278	2006-08-31
KX547473_2013.5397_USA_NY_Erie_-78.7239_42.7548	2013-07-17
KX547474_2002.7753_USA_NY_Albany_-73.973_42.6002	2002-10-11
KX547475_2006.5945_USA_NY_Orleans_-78.2322_43.2529	2006-08-06
KX547478_2001.6849_USA_NY_Rockland_-74.0234_41.1522	2001-09-08
KX547479_2005.6822_USA_NY_Suffolk_-72.8702_40.8745	2005-09-07
KX547480_2003.7233_USA_NY_Columbia_-73.6329_42.2496	2003-09-22
KX547481_2005.6658_USA_NY_Nassau_-73.5905_40.7511	2005-09-01
KX547482_2013.5973_USA_NY_Oswego_-76.1421_43.4269	2013-08-07
KX547483_2014.5014_USA_NY_Nassau_-73.5905_40.7511	2014-07-03
KX547484_2002.7479_USA_NY_Genesee_-78.1943_43.0012	2002-10-01
KX547485_2014.4466_USA_NY_Rockland_-74.0234_41.1522	2014-06-13
KX547486_2005.6986_USA_NY_Erie_-78.7239_42.7548	2005-09-13
KX547487_2004.7568_USA_NY_NewYork_-73.969_40.7826	2004-10-04
KX547488_2011.7041_USA_NY_Suffolk_-72.8702_40.8745	2011-09-15
KX547490_2002.6795_USA_NY_Chemung_-76.7607_42.1422	2002-09-06
KX547491_2007.674_USA_NY_Queens_-73.8194_40.7206	2007-09-04
KX547492_2002.7342_USA_NY_Westchester_-73.757_41.1623	2002-09-26
KX547493_2004.7158_USA_NY_Orange_-74.3058_41.402	2004-09-19
KX547494_2010.6959_USA_NY_Schenectady_-74.0584_42.8181	2010-09-12
KX547496_2007.5616_USA_NY_Niagara_-78.7423_43.2019	2007-07-25
KX547497_2012.582_USA_NY_Onondaga_-76.1945_43.007	2012-08-01
KX547498_2009.6877_USA_NY_Erie_-78.7239_42.7548	2009-09-09
KX547499_2004.5328_USA_NY_Herkimer_-74.9634_43.4174	2004-07-14
KX547500_2007.6411_USA_NY_Dutchess_-73.7437_41.7651	2007-08-23
KX547501_2004.6913_USA_NY_Queens_-73.8194_40.7206	2004-09-10
KX547502_2006.6986_USA_NY_Suffolk_-72.8702_40.8745	2006-09-13
KX547503_2002.6164_USA_NY_Erie_-78.7239_42.7548	2002-08-14
KX547504_2008.7158_USA_NY_Rockland_-74.0359_41.1543	2008-09-19
KX547505_2002.7342_USA_NY_Warren_-73.8525_43.5613	2002-09-26
KX547506_2002.6356_USA_NY_Lewis_-75.4498_43.7854	2002-08-21
KX547507_2011.6082_USA_NY_Onondaga_-76.194_43.0059	2011-08-11
KX547508_2005.6767_USA_NY_Lewis_-75.4498_43.7854	2005-09-05
KX547509_2002.6137_USA_NY_Westchester_-73.757_41.1623	2002-08-13
KX547510_2007.7014_USA_NY_Nassau_-73.5907_40.7503	2007-09-14
KX547511_2006.6356_USA_NY_Erie_-78.7239_42.7548	2006-08-21
KX547512_2005.6384_USA_NY_Chautauqua_-79.3676_42.2279	2005-08-22
KX547513_2005.7014_USA_NY_Suffolk_-72.8702_40.8745	2005-09-14
KX547514_2013.6959_USA_NY_Oswego_-76.1421_43.4269	2013-09-12
KX547515_2009.6685_USA_NY_Schenectady_-74.0585_42.8181	2009-09-02
KX547516_2007.6384_USA_NY_Tompkins_-76.474_42.4516	2007-08-22
KX547517_2009.674_USA_NY_Ulster_-74.2587_41.8882	2009-09-04
KX547518_2009.663_USA_NY_Columbia_-73.6318_42.2501	2009-08-31
KX547519_2000.6667_USA_NY_Westchester_-73.757_41.1623	2000-09-01
KX547520_2012.694_USA_NY_Westchester_-73.757_41.1623	2012-09-11
KX547521_2005.6274_USA_NY_Schuyler_-76.8751_42.3945	2005-08-18
